epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,89,,,,0.9032452702522278
,90,,,,0.9040875434875488
,91,,,,0.8300429582595825
,92,,,,0.9094655513763428
,93,,,,0.8397997617721558
,94,,,,0.897244393825531
0,375,,,0.879084587097168,
0,375,0.9222206473350525,,,
1,379,,0.8639283180236816,,
1,389,,0.9032588005065918,,
1,399,,0.8924728035926819,,
1,409,,0.8979060649871826,,
1,419,,0.9156351685523987,,
1,429,,0.8888951539993286,,
1,439,,0.8549094200134277,,
1,449,,0.8408753871917725,,
1,459,,0.8903582096099854,,
1,469,,0.8871070146560669,,
1,479,,0.8467185497283936,,
1,489,,0.8718461394309998,,
1,499,,0.8693938255310059,,
1,509,,0.8793464303016663,,
1,519,,0.8254855275154114,,
1,529,,0.8639777898788452,,
1,539,,0.8471112847328186,,
1,549,,0.8694536685943604,,
1,559,,0.8782774209976196,,
1,569,,0.8092420101165771,,
1,579,,0.8219414353370667,,
1,589,,0.8650729656219482,,
1,599,,0.8277305960655212,,
1,609,,0.8307785987854004,,
1,619,,0.8612226843833923,,
1,629,,0.8160666227340698,,
1,639,,0.8524566292762756,,
1,649,,0.8326970934867859,,
1,659,,0.8612471222877502,,
1,669,,0.8280505537986755,,
1,679,,0.7896673083305359,,
1,689,,0.8645469546318054,,
1,699,,0.8204350471496582,,
1,709,,0.7947173118591309,,
1,719,,0.8112776875495911,,
1,729,,0.8114452958106995,,
1,739,,0.7882698178291321,,
1,749,,0.8635807037353516,,
,95,,,,0.838543176651001
,96,,,,0.8040348291397095
,97,,,,0.8412036299705505
,98,,,,0.8237615823745728
,99,,,,0.7938856482505798
,100,,,,0.8154304027557373
,101,,,,0.8474284410476685
,102,,,,0.8511719703674316
,103,,,,0.789816677570343
,104,,,,0.8121801018714905
,105,,,,0.8205915093421936
,106,,,,0.7851024866104126
,107,,,,0.8080887794494629
,108,,,,0.81277996301651
,109,,,,0.808271586894989
,110,,,,0.7960588932037354
,111,,,,0.7987781167030334
,112,,,,0.773165225982666
,113,,,,0.8011636734008789
,114,,,,0.7805107235908508
,115,,,,0.8055366277694702
,116,,,,0.8153272271156311
,117,,,,0.8446266651153564
,118,,,,0.793287456035614
,119,,,,0.8006555438041687
,120,,,,0.8319854736328125
,121,,,,0.7763975858688354
,122,,,,0.7881925702095032
,123,,,,0.8065342307090759
,124,,,,0.8116768598556519
,125,,,,0.8347446322441101
,126,,,,0.8190448880195618
,127,,,,0.8573727607727051
,128,,,,0.8200736045837402
,129,,,,0.8276816606521606
,130,,,,0.8486013412475586
,131,,,,0.8129520416259766
,132,,,,0.7963827252388
,133,,,,0.7956739664077759
,134,,,,0.7684168815612793
,135,,,,0.7838603258132935
,136,,,,0.8262370228767395
,137,,,,0.849149227142334
,138,,,,0.8649503588676453
,139,,,,0.8376400470733643
,140,,,,0.7988308072090149
,141,,,,0.850259006023407
,142,,,,0.8417966365814209
,143,,,,0.8331801295280457
,144,,,,0.8662484288215637
,145,,,,0.7724276185035706
,146,,,,0.7753597497940063
,147,,,,0.8205693364143372
,148,,,,0.7990333437919617
,149,,,,0.8091135621070862
,150,,,,0.7757989168167114
,151,,,,0.8284302949905396
,152,,,,0.7812252044677734
,153,,,,0.8420843482017517
,154,,,,0.8371830582618713
,155,,,,0.9472422003746033
,156,,,,0.8109314441680908
,157,,,,0.8061983585357666
,158,,,,0.8755614757537842
,159,,,,1.0196082592010498
,160,,,,0.9736223220825195
,161,,,,0.9194477200508118
,162,,,,0.7914810180664062
,163,,,,0.7777805328369141
,164,,,,0.8353981375694275
,165,,,,0.7852087020874023
,166,,,,0.7758033871650696
,167,,,,0.801986038684845
,168,,,,0.8839761018753052
,169,,,,0.8036995530128479
,170,,,,0.7959181666374207
,171,,,,0.7901080250740051
,172,,,,0.7505256533622742
,173,,,,0.8189139366149902
,174,,,,0.7976927757263184
,175,,,,0.7944177389144897
,176,,,,0.784300684928894
,177,,,,0.8223579525947571
,178,,,,0.7643431425094604
,179,,,,0.7981427311897278
,180,,,,0.8161587119102478
,181,,,,0.8774410486221313
,182,,,,0.8573930859565735
,183,,,,0.906735897064209
,184,,,,1.0153889656066895
,185,,,,0.8885271549224854
,186,,,,0.798889696598053
,187,,,,0.8517921566963196
,188,,,,0.7852508425712585
,189,,,,0.7897908687591553
1,751,,,0.8230479955673218,
1,751,0.8474663496017456,,,
2,759,,0.8153818845748901,,
2,769,,0.8216259479522705,,
2,779,,0.8072839975357056,,
2,789,,0.8018451929092407,,
2,799,,0.7841233015060425,,
2,809,,0.8249288201332092,,
2,819,,0.7801790833473206,,
2,829,,0.8331192135810852,,
2,839,,0.8322497606277466,,
2,849,,0.8138715624809265,,
2,859,,0.8318674564361572,,
2,869,,0.8262900114059448,,
2,879,,0.8320064544677734,,
2,889,,0.8095470070838928,,
2,899,,0.7900364995002747,,
2,909,,0.8152311444282532,,
2,919,,0.8214242458343506,,
2,929,,0.7722954154014587,,
2,939,,0.7747915983200073,,
2,949,,0.7848010063171387,,
2,959,,0.7664260864257812,,
2,969,,0.8132627606391907,,
2,979,,0.8025594353675842,,
2,989,,0.753917396068573,,
2,999,,0.785949170589447,,
2,1009,,0.827960193157196,,
2,1019,,0.8265548944473267,,
2,1029,,0.7589183449745178,,
2,1039,,0.7909653782844543,,
2,1049,,0.7309472560882568,,
2,1059,,0.7702502608299255,,
2,1069,,0.7975969314575195,,
2,1079,,0.8192635774612427,,
2,1089,,0.8079660534858704,,
2,1099,,0.8367448449134827,,
2,1109,,0.7503977417945862,,
2,1119,,0.7486774921417236,,
,190,,,,0.8057081699371338
,191,,,,0.7563914656639099
,192,,,,0.8073211312294006
,193,,,,0.7876596450805664
,194,,,,0.7424108386039734
,195,,,,0.7674030065536499
,196,,,,0.8209301233291626
,197,,,,0.8263043165206909
,198,,,,0.7411147952079773
,199,,,,0.7667689323425293
,200,,,,0.7661351561546326
,201,,,,0.7258309721946716
,202,,,,0.7697960734367371
,203,,,,0.7789791822433472
,204,,,,0.7581634521484375
,205,,,,0.7458665370941162
,206,,,,0.7610591053962708
,207,,,,0.7177844643592834
,208,,,,0.7599669098854065
,209,,,,0.7343376278877258
,210,,,,0.7602412104606628
,211,,,,0.7770872712135315
,212,,,,0.8111417293548584
,213,,,,0.7546380162239075
,214,,,,0.761334240436554
,215,,,,0.7972629070281982
,216,,,,0.7323472499847412
,217,,,,0.7467010617256165
,218,,,,0.7637916803359985
,219,,,,0.7631905674934387
,220,,,,0.7964801788330078
,221,,,,0.7807722687721252
,222,,,,0.8271817564964294
,223,,,,0.771034836769104
,224,,,,0.7871633172035217
,225,,,,0.8182769417762756
,226,,,,0.7744499444961548
,227,,,,0.7508471012115479
,228,,,,0.7445955872535706
,229,,,,0.7094643115997314
,230,,,,0.7353113889694214
,231,,,,0.7930268049240112
,232,,,,0.8236512541770935
,233,,,,0.8256644606590271
,234,,,,0.8068671822547913
,235,,,,0.754705548286438
,236,,,,0.8235037326812744
,237,,,,0.8090707659721375
,238,,,,0.7988649010658264
,239,,,,0.8231929540634155
,240,,,,0.7394374012947083
,241,,,,0.728937566280365
,242,,,,0.786812961101532
,243,,,,0.7316650748252869
,244,,,,0.7475913763046265
,245,,,,0.7365751266479492
,246,,,,0.8142076134681702
,247,,,,0.7353062629699707
,248,,,,0.812735915184021
,249,,,,0.7996121048927307
,250,,,,0.9137234687805176
,251,,,,0.7650125622749329
,252,,,,0.769554615020752
,253,,,,0.8382594585418701
,254,,,,0.9736456871032715
,255,,,,0.8567191958427429
,256,,,,0.8795919418334961
,257,,,,0.7582476735115051
,258,,,,0.7384355068206787
,259,,,,0.8109866976737976
,260,,,,0.7504340410232544
,261,,,,0.740027904510498
,262,,,,0.7671520709991455
,263,,,,0.8547520637512207
,264,,,,0.7479385733604431
,265,,,,0.7459716200828552
,266,,,,0.7470484375953674
,267,,,,0.7030758261680603
,268,,,,0.7861639857292175
,269,,,,0.7600968480110168
,270,,,,0.7557922005653381
,271,,,,0.7523289918899536
,272,,,,0.7992153167724609
,273,,,,0.7204607129096985
,274,,,,0.7510955929756165
,275,,,,0.7719776630401611
,276,,,,0.8489687442779541
,277,,,,0.8301452398300171
,278,,,,0.8593977689743042
,279,,,,0.9531109929084778
,280,,,,0.8595585227012634
,281,,,,0.7465350031852722
,282,,,,0.8219094276428223
,283,,,,0.7478830814361572
,284,,,,0.7572696805000305
2,1127,,,0.7820771932601929,
2,1127,0.7966895699501038,,,
3,1129,,0.8079505562782288,,
3,1139,,0.7343056201934814,,
3,1149,,0.7985782027244568,,
3,1159,,0.8104875683784485,,
3,1169,,0.788867712020874,,
3,1179,,0.7616119384765625,,
3,1189,,0.7578139305114746,,
3,1199,,0.7428234815597534,,
3,1209,,0.7729151248931885,,
3,1219,,0.7823930978775024,,
3,1229,,0.8035925626754761,,
3,1239,,0.7437655925750732,,
3,1249,,0.7643982172012329,,
3,1259,,0.7691946625709534,,
3,1269,,0.7910938262939453,,
3,1279,,0.7310264706611633,,
3,1289,,0.780364453792572,,
3,1299,,0.7809631824493408,,
3,1309,,0.6930181384086609,,
3,1319,,0.8269549608230591,,
3,1329,,0.8534587621688843,,
3,1339,,0.7076531648635864,,
3,1349,,0.8070569038391113,,
3,1359,,0.7229535579681396,,
3,1369,,0.7665377855300903,,
3,1379,,0.7955541610717773,,
3,1389,,0.7253928780555725,,
3,1399,,0.7561072111129761,,
3,1409,,0.6973668336868286,,
3,1419,,0.723956823348999,,
3,1429,,0.7268428802490234,,
3,1439,,0.7335357666015625,,
3,1449,,0.7770821452140808,,
3,1459,,0.76649010181427,,
3,1469,,0.701402485370636,,
3,1479,,0.771913468837738,,
3,1489,,0.7436630725860596,,
3,1499,,0.7871977090835571,,
,285,,,,0.7766233086585999
,286,,,,0.7218499779701233
,287,,,,0.7771108746528625
,288,,,,0.752646803855896
,289,,,,0.7071382403373718
,290,,,,0.731604278087616
,291,,,,0.7908605337142944
,292,,,,0.8003352284431458
,293,,,,0.705511748790741
,294,,,,0.7297629714012146
,295,,,,0.7175312042236328
,296,,,,0.6884499192237854
,297,,,,0.7344257831573486
,298,,,,0.75027996301651
,299,,,,0.7194151878356934
,300,,,,0.727275550365448
,301,,,,0.7304173111915588
,302,,,,0.6759139895439148
,303,,,,0.7305307984352112
,304,,,,0.7041521668434143
,305,,,,0.7328518629074097
,306,,,,0.7555265426635742
,307,,,,0.7998473644256592
,308,,,,0.7068189978599548
,309,,,,0.7163786888122559
,310,,,,0.7734326720237732
,311,,,,0.6906586289405823
,312,,,,0.702478289604187
,313,,,,0.720628559589386
,314,,,,0.6978211402893066
,315,,,,0.7624160647392273
,316,,,,0.7442378997802734
,317,,,,0.7955152988433838
,318,,,,0.722210705280304
,319,,,,0.7531435489654541
,320,,,,0.7847240567207336
,321,,,,0.7358794808387756
,322,,,,0.6950685381889343
,323,,,,0.702003538608551
,324,,,,0.6792035698890686
,325,,,,0.6955621838569641
,326,,,,0.7610129117965698
,327,,,,0.7966920733451843
,328,,,,0.8058784008026123
,329,,,,0.7903626561164856
,330,,,,0.7434583902359009
,331,,,,0.8114659190177917
,332,,,,0.7974366545677185
,333,,,,0.7936928868293762
,334,,,,0.8145807981491089
,335,,,,0.6955763697624207
,336,,,,0.6954885125160217
,337,,,,0.7750824093818665
,338,,,,0.7312590479850769
,339,,,,0.7688350081443787
,340,,,,0.7242433428764343
,341,,,,0.7988650798797607
,342,,,,0.7090306282043457
,343,,,,0.7997251749038696
,344,,,,0.7937086224555969
,345,,,,0.9286497235298157
,346,,,,0.7397482395172119
,347,,,,0.754365086555481
,348,,,,0.8371655344963074
,349,,,,1.0007425546646118
,350,,,,0.8596004843711853
,351,,,,0.8849054574966431
,352,,,,0.7208724617958069
,353,,,,0.7049497365951538
,354,,,,0.7916101217269897
,355,,,,0.7041860818862915
,356,,,,0.6876111626625061
,357,,,,0.7297523617744446
,358,,,,0.8513177633285522
,359,,,,0.7220754623413086
,360,,,,0.7232227921485901
,361,,,,0.7094867825508118
,362,,,,0.6743798851966858
,363,,,,0.7676357626914978
,364,,,,0.7311912178993225
,365,,,,0.7330679893493652
,366,,,,0.7240875363349915
,367,,,,0.7774850130081177
,368,,,,0.7008785605430603
,369,,,,0.7583616375923157
,370,,,,0.782028079032898
,371,,,,0.8596000075340271
,372,,,,0.8205530643463135
,373,,,,0.8766562938690186
,374,,,,0.969774603843689
,375,,,,0.8738961219787598
,376,,,,0.7416369915008545
,377,,,,0.8036532402038574
,378,,,,0.7166178822517395
,379,,,,0.7273786664009094
3,1503,,,0.7585164904594421,
3,1503,0.7613430619239807,,,
4,1509,,0.7562128305435181,,
4,1519,,0.7393953800201416,,
4,1529,,0.7252017855644226,,
4,1539,,0.778304398059845,,
4,1549,,0.7029495239257812,,
4,1559,,0.7608762383460999,,
4,1569,,0.809679388999939,,
4,1579,,0.770972728729248,,
4,1589,,0.7104301452636719,,
4,1599,,0.8077446222305298,,
4,1609,,0.8217822909355164,,
4,1619,,0.7621223330497742,,
4,1629,,0.771870493888855,,
4,1639,,0.7905131578445435,,
4,1649,,0.701301634311676,,
4,1659,,0.6949560046195984,,
4,1669,,0.6961820125579834,,
4,1679,,0.7726614475250244,,
4,1689,,0.6980885863304138,,
4,1699,,0.703982412815094,,
4,1709,,0.6890899538993835,,
4,1719,,0.7203470468521118,,
4,1729,,0.7642455101013184,,
4,1739,,0.7225419282913208,,
4,1749,,0.7244758605957031,,
4,1759,,0.7286138534545898,,
4,1769,,0.7005709409713745,,
4,1779,,0.7198701500892639,,
4,1789,,0.7383838295936584,,
4,1799,,0.7915623188018799,,
4,1809,,0.7762385010719299,,
4,1819,,0.7996141314506531,,
4,1829,,0.7371355891227722,,
4,1839,,0.7901016473770142,,
4,1849,,0.6986804604530334,,
4,1859,,0.7693313360214233,,
4,1869,,0.7108449935913086,,
4,1879,,0.700310230255127,,
,380,,,,0.7595179080963135
,381,,,,0.6917969584465027
,382,,,,0.7593038082122803
,383,,,,0.7345592975616455
,384,,,,0.6815724968910217
,385,,,,0.7063643336296082
,386,,,,0.7782382965087891
,387,,,,0.7873228192329407
,388,,,,0.6828009486198425
,389,,,,0.7036333680152893
,390,,,,0.6846774816513062
,391,,,,0.6470446586608887
,392,,,,0.7132587432861328
,393,,,,0.7320852875709534
,394,,,,0.6868563890457153
,395,,,,0.6866253614425659
,396,,,,0.707912027835846
,397,,,,0.6448866128921509
,398,,,,0.7142966985702515
,399,,,,0.6793006062507629
,400,,,,0.7081156373023987
,401,,,,0.7390186786651611
,402,,,,0.784591019153595
,403,,,,0.6914814710617065
,404,,,,0.7021018862724304
,405,,,,0.7616292238235474
,406,,,,0.6740984916687012
,407,,,,0.68437659740448
,408,,,,0.6993147730827332
,409,,,,0.6843779683113098
,410,,,,0.7436608672142029
,411,,,,0.7225047945976257
,412,,,,0.7807785868644714
,413,,,,0.6985623240470886
,414,,,,0.7305383086204529
,415,,,,0.7676463723182678
,416,,,,0.7145703434944153
,417,,,,0.6796275973320007
,418,,,,0.6772146821022034
,419,,,,0.6356817483901978
,420,,,,0.6692607402801514
,421,,,,0.7425442337989807
,422,,,,0.7813839316368103
,423,,,,0.7847110033035278
,424,,,,0.7733345031738281
,425,,,,0.6914152503013611
,426,,,,0.7922414541244507
,427,,,,0.7717975974082947
,428,,,,0.7656576633453369
,429,,,,0.786624014377594
,430,,,,0.6741496920585632
,431,,,,0.6619818210601807
,432,,,,0.7511113286018372
,433,,,,0.6571249961853027
,434,,,,0.6806259155273438
,435,,,,0.6706779599189758
,436,,,,0.7812933921813965
,437,,,,0.6677253842353821
,438,,,,0.7793316841125488
,439,,,,0.7645255923271179
,440,,,,0.8924351334571838
,441,,,,0.7087405920028687
,442,,,,0.7209059596061707
,443,,,,0.8089767098426819
,444,,,,0.9591673016548157
,445,,,,0.7813965678215027
,446,,,,0.8599381446838379
,447,,,,0.7018996477127075
,448,,,,0.6728138327598572
,449,,,,0.7728490829467773
,450,,,,0.6984399557113647
,451,,,,0.673812747001648
,452,,,,0.710167646408081
,453,,,,0.8268702626228333
,454,,,,0.6796615719795227
,455,,,,0.6890606880187988
,456,,,,0.6735864877700806
,457,,,,0.6308062672615051
,458,,,,0.7464045286178589
,459,,,,0.7082161903381348
,460,,,,0.708878755569458
,461,,,,0.6964215636253357
,462,,,,0.7632563710212708
,463,,,,0.6530168652534485
,464,,,,0.6980278491973877
,465,,,,0.7361199259757996
,466,,,,0.812629222869873
,467,,,,0.7949349284172058
,468,,,,0.8355886340141296
,469,,,,0.9238436222076416
,470,,,,0.8527812957763672
,471,,,,0.6823763847351074
,472,,,,0.7879113554954529
,473,,,,0.6940545439720154
,474,,,,0.7110216617584229
4,1879,,,0.7304446697235107,
4,1879,0.7373465299606323,,,
5,1889,,0.7883384227752686,,
5,1899,,0.7407799959182739,,
5,1909,,0.6516488790512085,,
5,1919,,0.7989983558654785,,
5,1929,,0.6624087691307068,,
5,1939,,0.6728652715682983,,
5,1949,,0.7431666254997253,,
5,1959,,0.7800616025924683,,
5,1969,,0.7904769778251648,,
5,1979,,0.7558733224868774,,
5,1989,,0.7008216381072998,,
5,1999,,0.7140009999275208,,
5,2009,,0.7738749384880066,,
5,2019,,0.7405497431755066,,
5,2029,,0.6910155415534973,,
5,2039,,0.6378578543663025,,
5,2049,,0.6865713596343994,,
5,2059,,0.6276440024375916,,
5,2069,,0.7509225010871887,,
5,2079,,0.6512632369995117,,
5,2089,,0.7282729744911194,,
5,2099,,0.6424167156219482,,
5,2109,,0.79185950756073,,
5,2119,,0.6888971924781799,,
5,2129,,0.6942276358604431,,
5,2139,,0.6554229855537415,,
5,2149,,0.6971040368080139,,
5,2159,,0.6981685757637024,,
5,2169,,0.7121110558509827,,
5,2179,,0.7416115403175354,,
5,2189,,0.6935117840766907,,
5,2199,,0.7171695828437805,,
5,2209,,0.6241376399993896,,
5,2219,,0.7450024485588074,,
5,2229,,0.693749189376831,,
5,2239,,0.759783923625946,,
5,2249,,0.7021937370300293,,
,475,,,,0.7435088157653809
,476,,,,0.673550546169281
,477,,,,0.7437483668327332
,478,,,,0.7173184156417847
,479,,,,0.670883059501648
,480,,,,0.689332127571106
,481,,,,0.7651964426040649
,482,,,,0.7785996794700623
,483,,,,0.6629814505577087
,484,,,,0.6843416690826416
,485,,,,0.6632915735244751
,486,,,,0.6315175890922546
,487,,,,0.6922094225883484
,488,,,,0.7176510691642761
,489,,,,0.6663259267807007
,490,,,,0.6767232418060303
,491,,,,0.6897407174110413
,492,,,,0.6249169111251831
,493,,,,0.6969677805900574
,494,,,,0.6564539074897766
,495,,,,0.6969302296638489
,496,,,,0.7262507081031799
,497,,,,0.774093508720398
,498,,,,0.6601020693778992
,499,,,,0.6736422181129456
,500,,,,0.7512905597686768
,501,,,,0.6464451551437378
,502,,,,0.6533843874931335
,503,,,,0.6723771691322327
,504,,,,0.645393967628479
,505,,,,0.7256409525871277
,506,,,,0.7037494778633118
,507,,,,0.7672171592712402
,508,,,,0.6733921766281128
,509,,,,0.7117371559143066
,510,,,,0.7536965608596802
,511,,,,0.6932118535041809
,512,,,,0.6401889324188232
,513,,,,0.6552714705467224
,514,,,,0.6342871785163879
,515,,,,0.6507707238197327
,516,,,,0.724994421005249
,517,,,,0.7698055505752563
,518,,,,0.771904468536377
,519,,,,0.7633687257766724
,520,,,,0.6871975660324097
,521,,,,0.7826558351516724
,522,,,,0.7561720013618469
,523,,,,0.7478082776069641
,524,,,,0.7679345607757568
,525,,,,0.6430330872535706
,526,,,,0.642421543598175
,527,,,,0.7405879497528076
,528,,,,0.6599447727203369
,529,,,,0.7138611078262329
,530,,,,0.6641976237297058
,531,,,,0.7764484286308289
,532,,,,0.650078296661377
,533,,,,0.7671376466751099
,534,,,,0.7472771406173706
,535,,,,0.8709632754325867
,536,,,,0.698526918888092
,537,,,,0.6984149217605591
,538,,,,0.7887017726898193
,539,,,,0.9263478517532349
,540,,,,0.7872354388237
,541,,,,0.8441320061683655
,542,,,,0.677344799041748
,543,,,,0.6533029675483704
,544,,,,0.7612950205802917
,545,,,,0.6606265306472778
,546,,,,0.6401962637901306
,547,,,,0.6876627802848816
,548,,,,0.8110835552215576
,549,,,,0.6747241020202637
,550,,,,0.6799737215042114
,551,,,,0.6603639125823975
,552,,,,0.6119859218597412
,553,,,,0.73389732837677
,554,,,,0.6930946707725525
,555,,,,0.6933069229125977
,556,,,,0.6798270344734192
,557,,,,0.75545734167099
,558,,,,0.6394235491752625
,559,,,,0.7006494402885437
,560,,,,0.7372152805328369
,561,,,,0.7862747311592102
,562,,,,0.7803066968917847
,563,,,,0.808459460735321
,564,,,,0.8924667239189148
,565,,,,0.8384766578674316
,566,,,,0.6929690837860107
,567,,,,0.774482250213623
,568,,,,0.6752657294273376
,569,,,,0.6964906454086304
5,2255,,,0.7142795920372009,
5,2255,0.7157321572303772,,,
6,2259,,0.6792038679122925,,
6,2269,,0.7433517575263977,,
6,2279,,0.6514259576797485,,
6,2289,,0.7908807396888733,,
6,2299,,0.7167792320251465,,
6,2309,,0.6432127952575684,,
6,2319,,0.741124153137207,,
6,2329,,0.6599363088607788,,
6,2339,,0.6791548132896423,,
6,2349,,0.6852146983146667,,
6,2359,,0.6463916897773743,,
6,2369,,0.6178321242332458,,
6,2379,,0.6606369614601135,,
6,2389,,0.7456733584403992,,
6,2399,,0.7606881856918335,,
6,2409,,0.768894612789154,,
6,2419,,0.633216142654419,,
6,2429,,0.7250444293022156,,
6,2439,,0.7234204411506653,,
6,2449,,0.7511633634567261,,
6,2459,,0.6646203994750977,,
6,2469,,0.7509413361549377,,
6,2479,,0.6338865756988525,,
6,2489,,0.6795935034751892,,
6,2499,,0.647307276725769,,
6,2509,,0.7030141353607178,,
6,2519,,0.6723676919937134,,
6,2529,,0.6198424100875854,,
6,2539,,0.8098054528236389,,
6,2549,,0.7102610468864441,,
6,2559,,0.7951086759567261,,
6,2569,,0.7317075729370117,,
6,2579,,0.6864611506462097,,
6,2589,,0.78849196434021,,
6,2599,,0.7433830499649048,,
6,2609,,0.7958537936210632,,
6,2619,,0.6331035494804382,,
6,2629,,0.757464587688446,,
,570,,,,0.7295073866844177
,571,,,,0.6582731008529663
,572,,,,0.7334981560707092
,573,,,,0.7051948308944702
,574,,,,0.6460009217262268
,575,,,,0.675617516040802
,576,,,,0.74472576379776
,577,,,,0.764079213142395
,578,,,,0.6442504525184631
,579,,,,0.669214129447937
,580,,,,0.6457197666168213
,581,,,,0.6118349432945251
,582,,,,0.6656894683837891
,583,,,,0.7001467347145081
,584,,,,0.655008852481842
,585,,,,0.6592726111412048
,586,,,,0.669274628162384
,587,,,,0.6080825924873352
,588,,,,0.6759573817253113
,589,,,,0.636314868927002
,590,,,,0.6705055832862854
,591,,,,0.7183964848518372
,592,,,,0.7774315476417542
,593,,,,0.6484686732292175
,594,,,,0.6622102856636047
,595,,,,0.7387405633926392
,596,,,,0.626397430896759
,597,,,,0.6384633183479309
,598,,,,0.6582754850387573
,599,,,,0.6277235150337219
,600,,,,0.7108497619628906
,601,,,,0.6843171119689941
,602,,,,0.7471339106559753
,603,,,,0.6570985317230225
,604,,,,0.7033497095108032
,605,,,,0.7325991988182068
,606,,,,0.6705823540687561
,607,,,,0.6224231719970703
,608,,,,0.6355137825012207
,609,,,,0.6174737215042114
,610,,,,0.6307561993598938
,611,,,,0.7092331051826477
,612,,,,0.7535813450813293
,613,,,,0.7722716927528381
,614,,,,0.7599321007728577
,615,,,,0.6745077967643738
,616,,,,0.7885717153549194
,617,,,,0.7793640494346619
,618,,,,0.7763418555259705
,619,,,,0.8125258684158325
,620,,,,0.6283084154129028
,621,,,,0.6311572790145874
,622,,,,0.7628315091133118
,623,,,,0.6653925776481628
,624,,,,0.7107672691345215
,625,,,,0.6453577280044556
,626,,,,0.7621617317199707
,627,,,,0.6316685080528259
,628,,,,0.7709967494010925
,629,,,,0.7838071584701538
